S  7.20                                                                        -3.580-1.863-0.328-0.403-0.918
S  7.30                                                                        -4.092-2.217-0.581-0.359-0.532
S  7.40                                                                        -4.676-2.649-0.908-0.425-0.303
S  7.50                                                                              -3.123-1.271-0.554-0.176
S  7.60                                                                              -3.611-1.639-0.710-0.107
S  7.70                                                                              -4.087-1.995-0.872-0.068
S  7.80                                                                              -4.545-2.333-1.030-0.045
S  7.90                                                                                    -2.651-1.180-0.031
S  8.00                                                                                    -2.952-1.323-0.022
S  8.10                                                                                    -3.236-1.458-0.016
S  8.20                                                                                    -3.510-1.586-0.012
S  8.30                                                                                    -3.780-1.716-0.009
S  8.40                                                                                    -4.031-1.835-0.006
S  8.50                                                                                    -4.270-1.949-0.005
Cl 4.00-0.015-1.457
Cl 4.10-0.304-0.298
Cl 4.20-1.203-0.028-3.179
Cl 4.30-2.131-0.015-1.576
Cl 4.40-2.978-0.128-0.595-4.614
Cl 4.50-3.767-0.439-0.198-2.612
Cl 4.60-4.370-0.841-0.085-1.471
Cl 4.70-4.862-1.276-0.100-0.816-4.092
Cl 4.80      -1.757-0.220-0.422-2.811
Cl 4.90      -2.294-0.438-0.210-1.859-4.809
Cl 5.00      -2.873-0.729-0.130-1.155-3.244
Cl 5.10      -3.496-1.088-0.162-0.657-2.025-4.715
Cl 5.20      -4.197-1.546-0.329-0.370-1.129-2.949-4.299
Cl 5.30            -2.153-0.673-0.321-0.563-1.655-2.135
Cl 5.40            -3.046-1.327-0.631-0.430-0.905-0.654
Cl 5.50            -4.567-2.627-1.626-1.040-0.983-0.109-3.816
Cl 5.60                  -4.145-2.869-1.946-1.422-0.024-2.571
Cl 5.70                        -4.000-2.774-1.833-0.018-1.612-4.181
Cl 5.80                              -3.518-2.199-0.067-0.872-2.531
Cl 5.90                              -4.294-2.633-0.256-0.406-1.309-2.896
Cl 6.00                                    -3.279-0.700-0.302-0.577-1.451-3.366
Cl 6.10                                    -4.204-1.447-0.592-0.340-0.623-1.883-3.562
Cl 6.20                                          -2.439-1.197-0.502-0.292-1.005-2.073-3.365
Cl 6.30                                          -3.571-1.998-0.928-0.302-0.553-1.109-1.852-2.812-3.793
Cl 6.40                                          -4.873-3.011-1.618-0.639-0.495-0.616-0.899-1.376-1.826
Cl 6.50                                                -4.407-2.733-1.447-0.961-0.709-0.603-0.687-0.694
Cl 6.60                                                      -4.219-2.664-1.877-1.300-0.860-0.616-0.256-4.650
Cl 6.70                                                            -3.947-2.891-2.027-1.296-0.772-0.114-3.440
Cl 6.80                                                                  -3.832-2.712-1.722-0.951-0.064-2.526
Cl 6.90                                                                  -4.672-3.320-2.098-1.104-0.047-1.812-4.233
Cl 7.00                                                                        -3.872-2.438-1.240-0.055-1.254-3.044
Cl 7.10                                                                        -4.403-2.777-1.388-0.096-0.833-2.099
Cl 7.20                                                                              -3.151-1.583-0.191-0.544-1.370
Cl 7.30                                                                              -3.593-1.857-0.362-0.389-0.843
Cl 7.40                                                                              -4.116-2.218-0.618-0.362-0.498
Cl 7.50                                                                              -4.700-2.648-0.937-0.431-0.291
Cl 7.60                                                                                    -3.114-1.286-0.555-0.175
Cl 7.70                                                                                    -3.586-1.638-0.702-0.109
Cl 7.80                                                                                    -4.048-1.979-0.854-0.071
Cl 7.90                                                                                    -4.493-2.303-1.004-0.048
Cl 8.00                                                                                          -2.610-1.147-0.033
Cl 8.10                                                                                          -2.900-1.284-0.024
Cl 8.20                                                                                          -3.174-1.414-0.017
Cl 8.30                                                                                          -3.450-1.543-0.013
Cl 8.40                                                                                          -3.709-1.667-0.010
Cl 8.50                                                                                          -3.952-1.783-0.007
Ar 4.00-0.000-3.318
Ar 4.10-0.012-1.570
Ar 4.20-0.239-0.373-4.734
Ar 4.30-1.068-0.040-2.487
Ar 4.40-2.031-0.054-0.969
Ar 4.50-3.195-0.444-0.196-2.577
Ar 4.60-4.383-1.044-0.065-1.304
Ar 4.70      -1.503-0.124-0.665-4.392
Ar 4.80      -1.934-0.287-0.327-3.040
Ar 4.90      -2.400-0.531-0.159-2.043
Ar 5.00      -2.894-0.825-0.098-1.295-3.682
Ar 5.10      -3.424-1.166-0.126-0.748-2.398
Ar 5.20      -4.025-1.587-0.267-0.403-1.432-3.227
Ar 5.30      -4.738-2.127-0.553-0.274-0.776-1.908-4.147
Ar 5.40            -2.821-1.015-0.374-0.426-0.999-2.491-3.178
Ar 5.50            -3.722-1.701-0.744-0.406-0.501-1.361-1.321
Ar 5.60                  -2.852-1.612-0.932-0.615-0.930-0.304-3.608
Ar 5.70                  -4.435-2.940-1.954-1.276-1.114-0.069-2.335
Ar 5.80                        -4.198-2.937-1.936-1.351-0.039-1.536-3.675
Ar 5.90                              -3.816-2.522-1.559-0.065-0.979-2.364-4.742
Ar 6.00                              -4.668-3.105-1.803-0.157-0.607-1.408-3.024
Ar 6.10                                    -3.763-2.156-0.367-0.429-0.761-1.773-3.472
Ar 6.20                                    -4.572-2.690-0.759-0.485-0.426-0.948-2.059-3.425
Ar 6.30                                          -3.434-1.362-0.791-0.396-0.510-1.142-1.991-3.122-4.568
Ar 6.40                                          -4.391-2.177-1.337-0.646-0.412-0.646-1.070-1.693-2.604-3.434
Ar 6.50                                                -3.256-2.171-1.214-0.674-0.571-0.636-0.832-1.302-1.644
Ar 6.60                                                            -2.222-1.409-1.012-0.766-0.597-0.699-0.633
Ar 6.70                                                            -3.582-2.523-1.864-1.344-0.858-0.644-0.243-4.193
Ar 6.80                                                                  -3.701-2.805-2.038-1.273-0.783-0.113-3.100
Ar 6.90                                                                  -4.796-3.684-2.693-1.679-0.942-0.067-2.273
Ar 7.00                                                                        -4.480-3.281-2.043-1.083-0.053-1.627-3.818
Ar 7.10                                                                              -3.825-2.382-1.219-0.066-1.125-2.741
Ar 7.20                                                                              -4.360-2.729-1.377-0.116-0.750-1.887
Ar 7.30                                                                                    -3.116-1.588-0.223-0.500-1.233
Ar 7.40                                                                                    -3.569-1.876-0.405-0.375-0.766
Ar 7.50                                                                                    -4.093-2.244-0.663-0.366-0.461
Ar 7.60                                                                                    -4.665-2.669-0.975-0.439-0.277
Ar 7.70                                                                                          -3.126-1.310-0.559-0.171
Ar 7.80                                                                                          -3.584-1.646-0.699-0.110
Ar 7.90                                                                                          -4.030-1.972-0.843-0.073
Ar 8.00                                                                                          -4.462-2.283-0.985-0.050
Ar 8.10                                                                                          -4.879-2.578-1.123-0.035
Ar 8.20                                                                                                -2.858-1.254-0.026
Ar 8.30                                                                                                -3.128-1.380-0.019
Ar 8.40                                                                                                -3.396-1.508-0.014
Ar 8.50                                                                                                -3.645-1.626-0.010
K  4.00-3.150-0.000
K  4.10-3.717-0.000
K  4.20-4.189-0.000
K  4.30-4.585-0.000-3.881
K  4.40      -0.003-2.124
K  4.50      -0.078-0.783-4.176
K  4.60      -0.536-0.154-2.115
K  4.70      -1.141-0.067-1.148-4.226
K  4.80      -1.574-0.132-0.632-2.750
K  4.90      -1.977-0.293-0.338-1.688
K  5.00      -2.454-0.562-0.218-0.932-3.681
K  5.10      -3.052-0.960-0.276-0.449-2.406
K  5.20      -3.777-1.487-0.499-0.209-1.499-3.621
K  5.30      -4.591-2.106-0.842-0.149-0.874-2.314-4.490
K  5.40            -2.806-1.289-0.242-0.484-1.346-2.817
K  5.50            -3.627-1.877-0.515-0.339-0.708-1.582-2.998-3.770
K  5.60            -4.645-2.677-1.032-0.490-0.431-0.796-1.570-1.617
K  5.70                  -3.978-2.075-1.209-0.775-0.698-0.914-0.357-3.572
K  5.80                        -3.749-2.590-1.822-1.355-1.079-0.071-2.334
K  5.90                              -3.929-2.860-2.043-1.326-0.038-1.585-3.676
K  6.00                                    -3.758-2.625-1.513-0.059-1.047-2.441-4.550
K  6.10                                    -4.599-3.177-1.710-0.135-0.668-1.512-2.848
K  6.20                                          -3.789-2.004-0.317-0.467-0.860-1.558-3.084
K  6.30                                          -4.584-2.511-0.711-0.528-0.540-0.711-1.657-2.991-4.526
K  6.40                                                -3.345-1.427-0.948-0.631-0.360-0.820-1.608-2.580-3.761
K  6.50                                                -4.482-2.443-1.698-1.088-0.444-0.491-0.816-1.321-2.016-2.701
K  6.60                                                            -2.789-1.916-0.950-0.642-0.568-0.680-0.978-1.214
K  6.70                                                            -4.274-3.161-1.913-1.294-0.873-0.649-0.613-0.476
K  6.80                                                                  -4.606-3.107-2.212-1.486-0.970-0.644-0.203-3.724
K  6.90                                                                        -4.283-3.141-2.143-1.368-0.787-0.106-2.760
K  7.00                                                                              -3.996-2.753-1.746-0.934-0.068-2.020-4.607
K  7.10                                                                              -4.775-3.310-2.093-1.070-0.061-1.442-3.401
K  7.20                                                                                    -3.840-2.429-1.210-0.081-0.993-2.432
K  7.30                                                                                    -4.374-2.786-1.382-0.143-0.665-1.666
K  7.40                                                                                          -3.190-1.613-0.266-0.455-1.087
K  7.50                                                                                          -3.661-1.920-0.462-0.364-0.679
K  7.60                                                                                          -4.196-2.297-0.725-0.374-0.416
K  7.70                                                                                          -4.775-2.723-1.032-0.454-0.256
K  7.80                                                                                                -3.169-1.356-0.572-0.163
K  7.90                                                                                                -3.613-1.678-0.706-0.107
K  8.00                                                                                                -4.046-1.990-0.844-0.072
K  8.10                                                                                                -4.465-2.288-0.979-0.051
K  8.20                                                                                                -4.870-2.572-1.111-0.036
K  8.30                                                                                                      -2.840-1.237-0.027
K  8.40                                                                                                      -3.112-1.363-0.020
K  8.50                                                                                                      -3.367-1.485-0.015
Ca 4.00-1.112-0.041-1.914
Ca 4.10-1.707-0.123-0.642
Ca 4.20-2.711-0.683-0.102
Ca 4.30-3.912-1.493-0.014
Ca 4.40      -2.219-0.003
Ca 4.50      -2.817-0.001-4.496
Ca 4.60      -3.200-0.001-2.798
Ca 4.70      -3.211-0.009-1.701
Ca 4.80      -3.072-0.039-1.066-3.971
Ca 4.90      -3.007-0.112-0.650-2.780
Ca 5.00      -3.073-0.248-0.376-1.864-4.085
Ca 5.10      -3.274-0.465-0.231-1.172-2.670
Ca 5.20      -3.615-0.780-0.221-0.687-1.574-3.995
Ca 5.30      -4.132-1.239-0.384-0.435-0.798-2.486
Ca 5.40      -4.875-1.901-0.773-0.457-0.365-1.434-3.176
Ca 5.50            -2.750-1.369-0.723-0.233-0.774-1.905-3.634
Ca 5.60            -3.745-2.128-1.185-0.342-0.429-1.036-2.146-3.727-4.519
Ca 5.70                  -3.073-1.859-0.700-0.390-0.543-1.119-2.068-2.158
Ca 5.80                  -4.386-2.923-1.478-0.816-0.569-0.680-1.080-0.601-3.691
Ca 5.90                        -4.672-2.964-1.986-1.381-1.078-0.998-0.120-2.338
Ca 6.00                              -4.543-3.279-2.350-1.674-1.171-0.055-1.606-3.587
Ca 6.10                                    -4.445-3.222-2.210-1.332-0.065-1.086-2.420-4.308
Ca 6.20                                          -4.045-2.728-1.518-0.130-0.711-1.529-2.698-4.682
Ca 6.30                                                -3.307-1.800-0.296-0.503-0.893-1.470-2.801-4.379
Ca 6.40                                                -4.076-2.304-0.680-0.560-0.586-0.672-1.461-2.506-3.850
Ca 6.50                                                      -3.156-1.409-0.999-0.707-0.381-0.716-1.323-2.160-3.221-4.255
Ca 6.60                                                                  -1.781-1.206-0.529-0.478-0.717-1.129-1.749-2.292
Ca 6.70                                                                  -2.875-2.045-1.063-0.678-0.600-0.650-0.900-1.036
Ca 6.80                                                                  -4.300-3.236-1.985-1.308-0.950-0.686-0.621-0.418-4.495
Ca 6.90                                                                        -4.583-3.091-2.155-1.547-1.006-0.664-0.188-3.312
Ca 7.00                                                                              -4.175-3.005-2.170-1.382-0.795-0.104-2.454
Ca 7.10                                                                                    -3.795-2.751-1.739-0.930-0.073-1.795-4.110
Ca 7.20                                                                                    -4.528-3.290-2.076-1.063-0.070-1.278-3.029
Ca 7.30                                                                                          -3.813-2.412-1.211-0.099-0.881-2.159
Ca 7.40                                                                                          -4.348-2.774-1.398-0.173-0.596-1.475
Ca 7.50                                                                                                -3.187-1.647-0.309-0.423-0.964
Ca 7.60                                                                                                -3.662-1.968-0.516-0.359-0.608
Ca 7.70                                                                                                -4.190-2.349-0.781-0.384-0.380
Ca 7.80                                                                                                -4.756-2.774-1.082-0.468-0.240
Ca 7.90                                                                                                      -3.208-1.394-0.583-0.156
Ca 8.00                                                                                                      -3.639-1.703-0.711-0.105
Ca 8.10                                                                                                      -4.059-2.002-0.842-0.073
Ca 8.20                                                                                                      -4.467-2.288-0.972-0.052
Ca 8.30                                                                                                      -4.861-2.562-1.098-0.037
Ca 8.40                                                                                                            -2.827-1.220-0.028
Ca 8.50                                                                                                            -3.090-1.345-0.020
Sc 4.00-0.894-0.060-3.007
Sc 4.10-1.268-0.033-1.726
Sc 4.20-1.652-0.053-1.030
Sc 4.30-2.063-0.134-0.591-3.375
Sc 4.40-2.534-0.301-0.322-1.697
Sc 4.50-3.180-0.667-0.306-0.538
Sc 4.60-4.255-1.482-0.781-0.096
Sc 4.70      -2.358-1.349-0.022-4.340
Sc 4.80      -2.877-1.587-0.013-2.930
Sc 4.90      -3.161-1.609-0.016-2.004
Sc 5.00      -3.416-1.621-0.032-1.340-4.427
Sc 5.10      -3.722-1.695-0.079-0.835-3.080
Sc 5.20      -4.120-1.872-0.192-0.477-2.013-3.958
Sc 5.30      -4.642-2.180-0.401-0.275-1.210-2.477
Sc 5.40            -2.648-0.743-0.253-0.671-1.360-3.105
Sc 5.50            -3.338-1.289-0.472-0.442-0.635-1.759-3.597
Sc 5.60            -4.298-2.092-0.980-0.557-0.319-0.914-2.123-3.870
Sc 5.70                  -3.108-1.726-0.955-0.337-0.478-1.147-2.285-3.796-4.517
Sc 5.80                  -4.313-2.682-1.600-0.645-0.387-0.589-1.200-2.087-2.138
Sc 5.90                        -4.017-2.654-1.396-0.784-0.575-0.723-1.066-0.600-3.523
Sc 6.00                              -4.375-2.839-1.909-1.332-1.070-0.939-0.134-2.256-4.858
Sc 6.10                                    -4.371-3.151-2.243-1.616-1.073-0.067-1.565-3.414
Sc 6.20                                          -4.280-3.070-2.122-1.220-0.075-1.070-2.325-4.024
Sc 6.30                                                -3.849-2.618-1.405-0.137-0.712-1.484-2.590-4.337
Sc 6.40                                                -4.649-3.171-1.686-0.297-0.511-0.877-1.507-2.693-4.080
Sc 6.50                                                      -3.881-2.154-0.641-0.538-0.555-0.790-1.518-2.422-3.577
Sc 6.60                                                                  -1.254-0.868-0.578-0.477-0.820-1.321-2.012-2.918-3.767
Sc 6.70                                                                  -2.165-1.524-0.959-0.565-0.578-0.735-1.033-1.538-1.943
Sc 6.80                                                                  -3.440-2.565-1.751-1.095-0.819-0.675-0.636-0.800-0.835
Sc 6.90                                                                        -3.959-2.917-2.024-1.491-1.080-0.746-0.615-0.346-3.945
Sc 7.00                                                                              -4.197-3.086-2.319-1.668-1.073-0.681-0.168-2.914
Sc 7.10                                                                                    -4.111-3.131-2.260-1.431-0.805-0.101-2.151-4.829
Sc 7.20                                                                                          -3.887-2.814-1.772-0.935-0.077-1.560-3.626
Sc 7.30                                                                                          -4.600-3.339-2.103-1.071-0.083-1.101-2.657
Sc 7.40                                                                                                -3.858-2.444-1.232-0.125-0.756-1.884
Sc 7.50                                                                                                -4.397-2.818-1.439-0.216-0.519-1.285
Sc 7.60                                                                                                      -3.243-1.707-0.369-0.389-0.844
Sc 7.70                                                                                                      -3.722-2.040-0.583-0.355-0.541
Sc 7.80                                                                                                      -4.247-2.424-0.846-0.395-0.346
Sc 7.90                                                                                                      -4.791-2.837-1.135-0.483-0.224
Sc 8.00                                                                                                            -3.256-1.432-0.595-0.150
Sc 8.10                                                                                                            -3.671-1.726-0.718-0.103
Sc 8.20                                                                                                            -4.077-2.011-0.844-0.072
Sc 8.30                                                                                                            -4.472-2.285-0.968-0.052
Sc 8.40                                                                                                            -4.854-2.547-1.089-0.038
Sc 8.50                                                                                                                  -2.814-1.213-0.028
Ti 4.00-2.138-0.003-3.310
Ti 4.10-2.464-0.010-1.739
Ti 4.20-2.653-0.136-0.575
Ti 4.30-3.250-0.678-0.103-3.694
Ti 4.40-3.910-1.253-0.026-2.508
Ti 4.50-4.333-1.564-0.023-1.618
Ti 4.60-4.687-1.785-0.064-0.924-3.170
Ti 4.70      -2.090-0.215-0.456-1.497
Ti 4.80      -2.633-0.605-0.316-0.574
Ti 4.90      -3.325-1.141-0.393-0.282
Ti 5.00      -3.993-1.650-0.498-0.181-4.278
Ti 5.10      -4.636-2.132-0.619-0.124-3.264
Ti 5.20            -2.604-0.763-0.086-2.427
Ti 5.30            -3.078-0.935-0.063-1.733-3.878
Ti 5.40            -3.569-1.143-0.067-1.167-2.636-4.097
Ti 5.50            -4.102-1.411-0.124-0.736-1.637-2.497-4.162
Ti 5.60            -4.751-1.810-0.311-0.500-0.921-1.266-2.318-4.125
Ti 5.70                  -2.519-0.809-0.628-0.642-0.540-1.073-2.263-3.879
Ti 5.80                  -3.657-1.742-1.232-0.897-0.404-0.489-1.152-2.173-3.547-4.217
Ti 5.90                        -2.980-2.176-1.537-0.696-0.391-0.596-1.103-1.870-2.007
Ti 6.00                        -4.588-3.517-2.608-1.456-0.805-0.607-0.661-0.900-0.672-3.379
Ti 6.10                                    -4.229-2.791-1.830-1.272-0.924-0.703-0.217-2.202-4.567
Ti 6.20                                          -4.256-3.013-2.131-1.423-0.806-0.115-1.524-3.207
Ti 6.30                                                -4.138-2.962-1.933-0.977-0.106-1.041-2.178-3.648
Ti 6.40                                                      -3.766-2.448-1.202-0.163-0.698-1.385-2.318-3.820
Ti 6.50                                                      -4.606-3.028-1.532-0.332-0.520-0.826-1.323-2.316-3.514
Ti 6.60                                                                        -0.707-0.591-0.565-0.696-1.269-2.027-3.005-4.205
Ti 6.70                                                                        -1.375-0.986-0.667-0.483-0.700-1.086-1.642-2.407-3.090
Ti 6.80                                                                        -2.366-1.729-1.147-0.685-0.595-0.658-0.854-1.254-1.535
Ti 6.90                                                                        -3.721-2.858-2.036-1.325-0.962-0.741-0.625-0.711-0.659-4.750
Ti 7.00                                                                              -4.259-3.217-2.278-1.671-1.197-0.805-0.616-0.293-3.456
Ti 7.10                                                                                    -4.448-3.300-2.471-1.766-1.128-0.695-0.155-2.563
Ti 7.20                                                                                          -4.276-3.242-2.326-1.467-0.814-0.100-1.893-4.276
Ti 7.30                                                                                                -3.967-2.856-1.795-0.941-0.084-1.371-3.206
Ti 7.40                                                                                                -4.660-3.368-2.121-1.084-0.099-0.966-2.342
Ti 7.50                                                                                                      -3.883-2.466-1.258-0.153-0.666-1.654
Ti 7.60                                                                                                      -4.425-2.850-1.484-0.260-0.467-1.125
Ti 7.70                                                                                                            -3.285-1.771-0.428-0.369-0.742
Ti 7.80                                                                                                            -3.768-2.116-0.653-0.357-0.482
Ti 7.90                                                                                                            -4.291-2.506-0.918-0.408-0.314
Ti 8.00                                                                                                            -4.819-2.914-1.201-0.498-0.209
Ti 8.10                                                                                                                  -3.324-1.489-0.609-0.142
Ti 8.20                                                                                                                  -3.728-1.773-0.727-0.099
Ti 8.30                                                                                                                  -4.124-2.047-0.847-0.071
Ti 8.40                                                                                                                  -4.508-2.312-0.967-0.052
Ti 8.50                                                                                                                  -4.889-2.573-1.086-0.038
V  4.00-2.305-0.002-3.327
V  4.10-2.987-0.010-1.685
V  4.20-3.304-0.155-0.522-4.672
V  4.30-3.768-0.665-0.108-2.565
V  4.40-4.208-1.139-0.066-1.166
V  4.50-4.731-1.652-0.279-0.345-4.548
V  4.60      -2.307-0.703-0.100-2.647
V  4.70      -2.869-1.054-0.066-1.286
V  4.80      -3.479-1.463-0.212-0.455-3.056
V  4.90      -4.167-1.955-0.484-0.188-1.928
V  5.00      -4.766-2.363-0.687-0.130-1.316
V  5.10            -2.745-0.874-0.133-0.892-4.181
V  5.20            -3.163-1.101-0.186-0.573-3.022
V  5.30            -3.643-1.395-0.302-0.344-2.099-4.639
V  5.40            -4.202-1.770-0.491-0.209-1.375-3.198
V  5.50            -4.848-2.235-0.765-0.175-0.836-2.051-3.624
V  5.60                  -2.817-1.154-0.271-0.494-1.188-2.145-3.913
V  5.70                  -3.582-1.724-0.566-0.404-0.648-1.078-2.228-3.987
V  5.80                  -4.635-2.586-1.168-0.664-0.514-0.489-1.114-2.263-3.543
V  5.90                        -3.771-2.109-1.299-0.801-0.377-0.548-1.172-1.882-3.091-3.597
V  6.00                              -3.379-2.291-1.483-0.705-0.478-0.643-0.859-1.483-1.482-4.822
V  6.10                                    -3.871-2.783-1.687-1.105-0.863-0.650-0.765-0.438-2.930
V  6.20                                          -4.514-3.128-2.228-1.621-1.035-0.716-0.171-2.002-4.142
V  6.30                                                -4.544-3.355-2.421-1.515-0.827-0.110-1.408-2.931-4.797
V  6.40                                                      -4.394-3.164-1.986-0.987-0.115-0.969-1.989-3.255
V  6.50                                                            -3.881-2.470-1.208-0.186-0.662-1.261-2.043-3.330-4.800
V  6.60                                                                        -1.551-0.379-0.526-0.764-1.146-1.973-2.963-4.210
V  6.70                                                                        -2.123-0.803-0.658-0.581-0.621-1.062-1.652-2.440-3.474-4.428
V  6.80                                                                        -3.013-1.547-1.138-0.781-0.523-0.634-0.880-1.281-1.920-2.441
V  6.90                                                                        -4.256-2.644-1.996-1.386-0.863-0.684-0.631-0.700-1.002-1.161
V  7.00                                                                              -4.087-3.217-2.377-1.615-1.177-0.859-0.637-0.647-0.509-4.100
V  7.10                                                                                    -4.614-3.561-2.580-1.909-1.352-0.873-0.625-0.245-3.017
V  7.20                                                                                          -4.745-3.562-2.677-1.901-1.193-0.715-0.141-2.244
V  7.30                                                                                                -4.492-3.411-2.435-1.518-0.832-0.099-1.655-3.770
V  7.40                                                                                                      -4.106-2.944-1.837-0.962-0.092-1.194-2.818
V  7.50                                                                                                      -4.781-3.445-2.163-1.115-0.118-0.839-2.050
V  7.60                                                                                                            -3.958-2.514-1.306-0.187-0.582-1.442
V  7.70                                                                                                            -4.500-2.906-1.550-0.311-0.423-0.982
V  7.80                                                                                                                  -3.346-1.853-0.492-0.356-0.652
V  7.90                                                                                                                  -3.832-2.208-0.723-0.363-0.430
V  8.00                                                                                                                  -4.338-2.594-0.985-0.424-0.287
V  8.10                                                                                                                  -4.846-2.993-1.261-0.515-0.195
V  8.20                                                                                                                        -3.392-1.538-0.623-0.135
V  8.30                                                                                                                        -3.785-1.811-0.737-0.096
V  8.40                                                                                                                        -4.169-2.075-0.853-0.070
V  8.50                                                                                                                        -4.543-2.329-0.967-0.052
V  8.60                                                                                                                              -2.590-1.088-0.038
V  8.70                                                                                                                              -2.833-1.202-0.029
V  8.80                                                                                                                              -3.065-1.311-0.022
V  8.90                                                                                                                              -3.290-1.418-0.017
V  9.00                                                                                                                              -3.509-1.522-0.013
Cr 4.00-2.377-0.002-4.229
Cr 4.10-3.255-0.002-2.414
Cr 4.20-4.004-0.035-1.109
Cr 4.30-4.617-0.200-0.434-4.744
Cr 4.40      -0.483-0.174-2.759
Cr 4.50      -0.824-0.094-1.352
Cr 4.60      -1.267-0.175-0.557-3.697
Cr 4.70      -1.804-0.389-0.244-2.198
Cr 4.80      -2.368-0.658-0.139-1.299-4.465
Cr 4.90      -2.964-0.982-0.151-0.728-3.040
Cr 5.00      -3.622-1.385-0.275-0.379-2.005-4.385
Cr 5.10      -4.355-1.878-0.509-0.207-1.256-2.969
Cr 5.20            -2.455-0.843-0.183-0.732-1.939
Cr 5.30            -3.131-1.289-0.305-0.412-1.185-4.640
Cr 5.40            -3.926-1.862-0.582-0.292-0.672-3.208
Cr 5.50            -4.828-2.552-0.996-0.343-0.361-2.144-4.257
Cr 5.60                  -3.322-1.509-0.524-0.204-1.371-2.809-4.355
Cr 5.70                  -4.155-2.099-0.807-0.175-0.832-1.734-2.672-3.950
Cr 5.80                        -2.799-1.224-0.301-0.532-1.001-1.419-2.144-3.751
Cr 5.90                        -3.755-1.917-0.725-0.592-0.702-0.670-0.924-1.947-3.235-4.889
Cr 6.00                              -3.079-1.636-1.187-0.989-0.561-0.408-0.928-1.661-2.670-3.164
Cr 6.10                              -4.639-2.963-2.232-1.764-0.983-0.473-0.555-0.804-1.255-1.357-4.383
Cr 6.20                                    -4.780-3.797-3.084-1.986-1.157-0.852-0.678-0.651-0.465-2.735
Cr 6.30                                                -4.749-3.363-2.247-1.597-1.050-0.621-0.203-1.871-3.781
Cr 6.40                                                      -4.727-3.350-2.392-1.517-0.751-0.133-1.307-2.658-4.242
Cr 6.50                                                            -4.385-3.151-1.984-0.937-0.138-0.896-1.785-2.831-4.406
Cr 6.60                                                                  -3.905-2.480-1.194-0.223-0.623-1.121-1.729-2.801-4.045
Cr 6.70                                                                  -4.745-3.087-1.593-0.459-0.546-0.704-0.944-1.598-2.409-3.449-4.755
Cr 6.80                                                                        -3.938-2.257-0.965-0.772-0.632-0.554-0.854-1.298-1.925-2.806-3.566
Cr 6.90                                                                              -3.262-1.817-1.372-0.963-0.606-0.598-0.724-0.998-1.518-1.890
Cr 7.00                                                                              -4.620-3.024-2.349-1.698-1.089-0.809-0.656-0.623-0.832-0.880
Cr 7.10                                                                                    -4.514-3.625-2.752-1.916-1.391-0.987-0.683-0.621-0.403-3.543
Cr 7.20                                                                                                -3.916-2.870-2.124-1.492-0.946-0.643-0.211-2.627
Cr 7.30                                                                                                      -3.811-2.861-2.021-1.257-0.738-0.131-1.955-4.344
Cr 7.40                                                                                                      -4.704-3.565-2.532-1.570-0.856-0.100-1.436-3.300
Cr 7.50                                                                                                            -4.239-3.028-1.883-0.993-0.104-1.030-2.455
Cr 7.60                                                                                                                  -3.523-2.211-1.159-0.144-0.724-1.776
Cr 7.70                                                                                                                  -4.036-2.569-1.368-0.230-0.511-1.245
Cr 7.80                                                                                                                  -4.580-2.968-1.631-0.370-0.390-0.849
Cr 7.90                                                                                                                        -3.413-1.948-0.564-0.351-0.569
Cr 8.00                                                                                                                        -3.892-2.309-0.798-0.376-0.382
Cr 8.10                                                                                                                        -4.382-2.690-1.056-0.444-0.259
Cr 8.20                                                                                                                        -4.869-3.080-1.324-0.537-0.180
Cr 8.30                                                                                                                              -3.468-1.591-0.642-0.127
Cr 8.40                                                                                                                              -3.850-1.853-0.753-0.092
Cr 8.50                                                                                                                              -4.223-2.108-0.865-0.068
Cr 8.60                                                                                                                              -4.598-2.365-0.981-0.050
Cr 8.70                                                                                                                                    -2.611-1.095-0.038
Cr 8.80                                                                                                                                    -2.844-1.204-0.029
Cr 8.90                                                                                                                                    -3.070-1.310-0.022
Cr 9.00                                                                                                                                    -3.290-1.415-0.017
Mn 4.00-1.974-0.005-4.026
Mn 4.10-2.801-0.003-2.266
Mn 4.20-3.284-0.059-0.895
Mn 4.30-3.791-0.473-0.178
Mn 4.40-4.424-1.094-0.037-3.180
Mn 4.50-4.837-1.484-0.020-1.886
Mn 4.60      -1.759-0.046-1.085-4.574
Mn 4.70      -2.061-0.137-0.583-2.993
Mn 4.80      -2.451-0.327-0.290-1.913
Mn 4.90      -2.935-0.616-0.163-1.156-3.240
Mn 5.00      -3.511-1.000-0.180-0.642-2.003-4.739
Mn 5.10      -4.200-1.499-0.348-0.351-1.137-3.137
Mn 5.20            -2.139-0.686-0.286-0.586-1.993-4.262
Mn 5.30            -2.919-1.187-0.428-0.304-1.204-2.864
Mn 5.40            -3.815-1.821-0.735-0.236-0.689-1.824
Mn 5.50            -4.813-2.573-1.188-0.348-0.400-1.068-3.375
Mn 5.60                  -3.449-1.787-0.636-0.322-0.570-2.153-4.109
Mn 5.70                  -4.443-2.524-1.085-0.437-0.304-1.301-2.627-4.097
Mn 5.80                        -3.376-1.671-0.715-0.237-0.754-1.578-2.451-3.669
Mn 5.90                        -4.364-2.410-1.171-0.378-0.494-0.907-1.269-1.961-3.406
Mn 6.00                              -3.434-1.933-0.853-0.625-0.691-0.608-0.851-1.740-2.841-4.284
