# APED resonance line list
#  Input directory: /data/soft3/atomdb/v1.3.1
#  Ran on Sat, 20 Mar 2004 13:03:05 +0000

# H I
# /data/soft3/atomdb/v1.3.1/APED/h/h_1/LA_nst_001.fits
4.433893e-02 2.796310e+02 2.241384e-02
5.201602e-02 2.383600e+02 3.701810e-01
5.792952e-02 2.140280e+02 3.439245e-02
5.794387e-02 2.139750e+02 1.814869e-02
5.806708e-02 2.135210e+02 1.050540e-03
5.807659e-02 2.134860e+02 2.656579e-04
5.882832e-02 2.107580e+02 7.654150e-06
5.937031e-02 2.088340e+02 4.399574e-06
5.938197e-02 2.087930e+02 2.134547e-07
5.984342e-02 2.071830e+02 9.739118e-02
6.111117e-02 2.028850e+02 2.261065e-02
6.786060e-02 1.827060e+02 1.077976e-02
6.816617e-02 1.818870e+02 1.673424e-02
6.817404e-02 1.818660e+02 1.007591e-02
6.874520e-02 1.803550e+02 2.573851e-03
7.152151e-02 1.733540e+02 3.049199e-07
7.368942e-02 1.682540e+02 2.264242e-03
7.371395e-02 1.681980e+02 1.131580e-03
7.440269e-02 1.666410e+02 9.142264e-04
7.666718e-02 1.617190e+02 1.346418e-06
7.734247e-02 1.603070e+02 6.279864e-05
7.734488e-02 1.603020e+02 9.523226e-06
7.841172e-02 1.581210e+02 1.547307e-03
7.843255e-02 1.580790e+02 2.903030e-03
8.020117e-02 1.545930e+02 1.858103e-02
8.077224e-02 1.535000e+02 1.061497e-03
8.101344e-02 1.530430e+02 5.949073e-03
8.182990e-02 1.515160e+02 2.079483e-03
8.182990e-02 1.515160e+02 4.305584e-03
8.328098e-02 1.488760e+02 1.482976e-03
8.757515e-02 1.415760e+02 2.993529e-03

# O V
# /data/soft3/atomdb/v1.3.1/APED/o/o_5/LA_chi_001.fits
@ 8 5
1.017617e-02 1.218390e+03 1.429448e-06
1.021419e-02 1.213854e+03 2.311691e-11
1.968866e-02 6.297300e+02 4.981482e-01
2.648519e-02 4.681310e+02 5.581621e-12
2.651850e-02 4.675430e+02 3.424657e-11
2.873018e-02 4.315510e+02 3.837661e-07
6.781606e-02 1.828260e+02 8.505850e-20
7.201377e-02 1.721690e+02 3.818229e-01
7.226351e-02 1.715740e+02 9.659769e-04
7.227320e-02 1.715510e+02 1.053827e-09
7.448360e-02 1.664600e+02 2.570976e-20
7.448494e-02 1.664570e+02 9.047314e-11

# O VI
# /data/soft3/atomdb/v1.3.1/APED/o/o_6/LA_chi_001.fits
@ 8 6
1.194909e-02 1.037614e+03 6.790502e-02
1.201511e-02 1.031912e+03 1.367161e-01
8.258811e-02 1.501250e+02 8.909921e-02
8.260792e-02 1.500890e+02 1.774375e-01
1.070408e-01 1.158300e+02 2.530349e-02
1.070492e-01 1.158210e+02 5.051867e-02
1.182920e-01 1.048130e+02 1.090135e-02
1.182920e-01 1.048130e+02 2.180270e-02

# O VII
# /data/soft3/atomdb/v1.3.1/APED/o/o_7/LA_mix_003.fits
@ 8 7
